_id,Ano,Codigo,Inep,Escola,Municipio,Localizacao,Situacao,Endereco,Numero,Bairro,Cep,Telefone,Email,TipoEnsino,idTipoEnsino,NivelOrganizacional,IdEscola,Id
4760,2015,3205069,32030150,EEEF - LIBERAL ZANDONADI,VENDA NOVA DO IMIGRANTE,URBANA,Em Atividade,RUA DOM JOAO BATISTA,00051,VILA BETANIA,29375000,(28) - 35461981,ESCOLALIBERAL@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,853,5186833
4761,2008,3205069,32030177,EEEFM - FIORAVANTE CALIMAN,VENDA NOVA DO IMIGRANTE,URBANA,Em Atividade,AVENIDA EVANDI AMERICO COMARELA,675,CENTRO,29375000,(28) - 35462511,ESCOLAFIORAVANTE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,854,5186834
4762,2011,3205069,32030177,EEEFM - FIORAVANTE CALIMAN,VENDA NOVA DO IMIGRANTE,URBANA,Em Atividade,AVENIDA EVANDI AMERICO COMARELA,675,CENTRO,29375000,(28) - 35462511,ESCOLAFIORAVANTE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,854,5186835
4763,2011,3205069,32030177,EEEFM - FIORAVANTE CALIMAN,VENDA NOVA DO IMIGRANTE,URBANA,Em Atividade,AVENIDA EVANDI AMERICO COMARELA,675,CENTRO,29375000,(28) - 35462511,ESCOLAFIORAVANTE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,854,5186836
4764,2010,3201902,32029292,EEEFM - GISELA SALLOKER FAYET,DOMINGOS MARTINS,URBANA,Em Atividade,ESTRADA PRINCIPAL,35,PARAJU,29273000,(27) - 32491063,ESCOLAGISELASALOKER@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,862,5186837
4765,2011,3201902,32029306,EEEFM - PONTO DO ALTO,DOMINGOS MARTINS,URBANA,Em Atividade,RUA REINOLDO KIEFER,92,PONTO ALTO,29273993,(27) - 32495066,ESCOLAPONTODOALTO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,863,5186838
4766,2009,3201902,32029306,EEEFM - PONTO DO ALTO,DOMINGOS MARTINS,URBANA,Em Atividade,RUA REINOLDO KIEFER,92,PONTO ALTO,29273993,(27) - 32495066,ESCOLAPONTODOALTO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,863,5186839
4767,2010,3201902,32029306,EEEFM - PONTO DO ALTO,DOMINGOS MARTINS,URBANA,Em Atividade,RUA REINOLDO KIEFER,92,PONTO ALTO,29273993,(27) - 32495066,ESCOLAPONTODOALTO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,863,5186840
4768,2009,3201902,32029306,EEEFM - PONTO DO ALTO,DOMINGOS MARTINS,URBANA,Em Atividade,RUA REINOLDO KIEFER,92,PONTO ALTO,29273993,(27) - 32495066,ESCOLAPONTODOALTO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,863,5186841
4769,2013,3200201,32045719,EEEFM - ANA MONTEIRO DE PAIVA,ALEGRE,URBANA,Em Atividade,RUA SEBASTIÃO JOSE VIAL,320,ANUTIBA,29530000,(28) - 35527219,ESCOLAANAMONTEIRO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,866,5186842
4770,2015,3200201,32045719,EEEFM - ANA MONTEIRO DE PAIVA,ALEGRE,URBANA,Em Atividade,RUA SEBASTIÃO JOSE VIAL,320,ANUTIBA,29530000,(28) - 35527219,ESCOLAANAMONTEIRO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,866,5186843
4771,2011,3200201,32045719,EEEFM - ANA MONTEIRO DE PAIVA,ALEGRE,URBANA,Em Atividade,RUA SEBASTIÃO JOSE VIAL,320,ANUTIBA,29530000,(28) - 35527219,ESCOLAANAMONTEIRO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,866,5186844
4772,2013,3200201,32045719,EEEFM - ANA MONTEIRO DE PAIVA,ALEGRE,URBANA,Em Atividade,RUA SEBASTIÃO JOSE VIAL,320,ANUTIBA,29530000,(28) - 35527219,ESCOLAANAMONTEIRO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,866,5186845
4773,2012,3201100,32051840,EEEFM - HORACIO PLINIO,BOM JESUS DO NORTE,URBANA,Em Atividade,RUA ATAULPHO LOBO,70,CENTRO,29460000,(28) - 35621606,ESCOLAHORACIOPLINIO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,868,5186846
4774,2015,3200201,32045867,EEEFM - OSCAR DE ALMEIDA GAMA,ALEGRE,URBANA,Em Atividade,RUA HUGO FURTADO,"",ARARAI,29535000,(28) - 99064196,ESCOLAOSCARALMEIDA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,874,5186847
4775,2013,3200201,32045867,EEEFM - OSCAR DE ALMEIDA GAMA,ALEGRE,URBANA,Em Atividade,RUA HUGO FURTADO,"",ARARAI,29535000,(28) - 99064196,ESCOLAOSCARALMEIDA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,874,5186848
4776,2013,3200201,32045867,EEEFM - OSCAR DE ALMEIDA GAMA,ALEGRE,URBANA,Em Atividade,RUA HUGO FURTADO,"",ARARAI,29535000,(28) - 99064196,ESCOLAOSCARALMEIDA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,874,5186849
4777,2014,3200201,32045867,EEEFM - OSCAR DE ALMEIDA GAMA,ALEGRE,URBANA,Em Atividade,RUA HUGO FURTADO,"",ARARAI,29535000,(28) - 99064196,ESCOLAOSCARALMEIDA@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,874,5186850
4778,2011,3200201,32046022,EEEFM - JOSE CORRENTE,ALEGRE,URBANA,Em Atividade,RUA LUCINDO RODRIGUES PINTO,183,CAFE,29515000,(28) - 35529035,ESCOLAJOSECORRENTE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,875,5186851
4779,2014,3200201,32046022,EEEFM - JOSE CORRENTE,ALEGRE,URBANA,Em Atividade,RUA LUCINDO RODRIGUES PINTO,183,CAFE,29515000,(28) - 35529035,ESCOLAJOSECORRENTE@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,875,5186852
4780,2013,3200201,32046022,EEEFM - JOSE CORRENTE,ALEGRE,URBANA,Em Atividade,RUA LUCINDO RODRIGUES PINTO,183,CAFE,29515000,(28) - 35529035,ESCOLAJOSECORRENTE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,875,5186853
4781,2015,3200201,32046022,EEEFM - JOSE CORRENTE,ALEGRE,URBANA,Em Atividade,RUA LUCINDO RODRIGUES PINTO,183,CAFE,29515000,(28) - 35529035,ESCOLAJOSECORRENTE@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,875,5186854
4782,2015,3200201,32046103,EEEFM - SIRENA REZENDE FONSECA,ALEGRE,URBANA,Em Atividade,RUA JOSE LOUREIRO PRATA,190,CELINA,29510000,(28) - 35526149,ESCOLASIRENAREZENDE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,876,5186855
4783,2013,3200201,32046103,EEEFM - SIRENA REZENDE FONSECA,ALEGRE,URBANA,Em Atividade,RUA JOSE LOUREIRO PRATA,190,CELINA,29510000,(28) - 35526149,ESCOLASIRENAREZENDE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,876,5186856
4784,2010,3200201,32046103,EEEFM - SIRENA REZENDE FONSECA,ALEGRE,URBANA,Em Atividade,RUA JOSE LOUREIRO PRATA,190,CELINA,29510000,(28) - 35526149,ESCOLASIRENAREZENDE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,876,5186857
4785,2009,3200201,32046103,EEEFM - SIRENA REZENDE FONSECA,ALEGRE,URBANA,Em Atividade,RUA JOSE LOUREIRO PRATA,190,CELINA,29510000,(28) - 35526149,ESCOLASIRENAREZENDE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,876,5186858
4786,2010,3200201,32046197,EEEFM - PROF CELIA TEIXEIRA DO CARMO,ALEGRE,URBANA,Em Atividade,RUA THEODORO PINTO DE SOUZA,"",RIVE,29520000,(28) - 35528022,ESCOLACELIACARMO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,877,5186859
4787,2015,3200201,32046197,EEEFM - PROF CELIA TEIXEIRA DO CARMO,ALEGRE,URBANA,Em Atividade,RUA THEODORO PINTO DE SOUZA,"",RIVE,29520000,(28) - 35528022,ESCOLACELIACARMO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,877,5186860
4788,2014,3201803,32046383,EEEFM - JUVENAL NOLASCO,DIVINO DE SAO LOURENCO,URBANA,Em Atividade,RUA ADOLFO BATISTA,83,CENTRO,29590000,(28) - 35511141,ESCOLAJUVENAL@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,878,5186861
4789,2013,3201803,32046383,EEEFM - JUVENAL NOLASCO,DIVINO DE SAO LOURENCO,URBANA,Em Atividade,RUA ADOLFO BATISTA,83,CENTRO,29590000,(28) - 35511141,ESCOLAJUVENAL@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,878,5186862
4790,2015,3201803,32046383,EEEFM - JUVENAL NOLASCO,DIVINO DE SAO LOURENCO,URBANA,Em Atividade,RUA ADOLFO BATISTA,83,CENTRO,29590000,(28) - 35511141,ESCOLAJUVENAL@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,878,5186863
4791,2015,3201803,32046383,EEEFM - JUVENAL NOLASCO,DIVINO DE SAO LOURENCO,URBANA,Em Atividade,RUA ADOLFO BATISTA,83,CENTRO,29590000,(28) - 35511141,ESCOLAJUVENAL@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,878,5186864
4792,2015,3201803,32046383,EEEFM - JUVENAL NOLASCO,DIVINO DE SAO LOURENCO,URBANA,Em Atividade,RUA ADOLFO BATISTA,83,CENTRO,29590000,(28) - 35511141,ESCOLAJUVENAL@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,878,5186865
4793,2009,3203007,32048920,EEEFM - HENRIQUE COUTINHO,IUNA,URBANA,Em Atividade,RUA DES EPAMINONDAS AMARAL,190,CENTRO,29390000,(28) - 35451318,ESCOLAHENRIQUE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,881,5186866
4794,2015,3203007,32048920,EEEFM - HENRIQUE COUTINHO,IUNA,URBANA,Em Atividade,RUA DES EPAMINONDAS AMARAL,190,CENTRO,29390000,(28) - 35451318,ESCOLAHENRIQUE@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,881,5186867
4795,2013,3203007,32048920,EEEFM - HENRIQUE COUTINHO,IUNA,URBANA,Em Atividade,RUA DES EPAMINONDAS AMARAL,190,CENTRO,29390000,(28) - 35451318,ESCOLAHENRIQUE@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL PROEJA,18,Estadual,881,5186868
4796,2008,3200201,32045344,EEEF - PROFESSOR LELLIS,ALEGRE,URBANA,Em Atividade,RUA DR OLIVIO CORREA PEDROSA,178,CENTRO,29500000,(28) - 35523797,ESCOLALELLIS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,885,5186869
4797,2012,3200201,32045344,EEEF - PROFESSOR LELLIS,ALEGRE,URBANA,Em Atividade,RUA DR OLIVIO CORREA PEDROSA,178,CENTRO,29500000,(28) - 35523797,ESCOLALELLIS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,885,5186870
4798,2011,3200508,32050984,EEEFM - CANDIDA POVOA,APIACA,URBANA,Em Atividade,RUA LAD MARECHAL CANDIDO RONDON,"",CENTRO,29450000,(28) - 35571830,ESCOLACANDIDAPOVOA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,886,5186871
4799,2013,3200508,32050984,EEEFM - CANDIDA POVOA,APIACA,URBANA,Em Atividade,RUA LAD MARECHAL CANDIDO RONDON,"",CENTRO,29450000,(28) - 35571830,ESCOLACANDIDAPOVOA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,886,5186872
4800,2015,3201159,32026480,EEEFM - LEOGILDO SEVERIANO DE SOUZA,BREJETUBA,RURAL,Em Atividade,FAZENDA LEOGILDO,ZONA RURAL,ZONA RURAL,29630000,(27) - 99821501,ESCOLALEOGILSOUZA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,888,5186873
4801,2014,3201159,32026480,EEEFM - LEOGILDO SEVERIANO DE SOUZA,BREJETUBA,RURAL,Em Atividade,FAZENDA LEOGILDO,ZONA RURAL,ZONA RURAL,29630000,(27) - 99821501,ESCOLALEOGILSOUZA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,888,5186874
4802,2008,3201159,32026480,EEEFM - LEOGILDO SEVERIANO DE SOUZA,BREJETUBA,RURAL,Em Atividade,FAZENDA LEOGILDO,ZONA RURAL,ZONA RURAL,29630000,(27) - 99821501,ESCOLALEOGILSOUZA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,888,5186875
4803,2011,3201159,32026480,EEEFM - LEOGILDO SEVERIANO DE SOUZA,BREJETUBA,RURAL,Em Atividade,FAZENDA LEOGILDO,ZONA RURAL,ZONA RURAL,29630000,(27) - 99821501,ESCOLALEOGILSOUZA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,888,5186876
4804,2011,3201159,32026552,EEEFM - ALVARO CASTELO,BREJETUBA,URBANA,Em Atividade,RUA PRAÇA 15 DE DEZEMBRO,100,BELARMINO ULIANA,29630000,(27) - 37331124,ESCOLAALVAROCASTELO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,890,5186877
4805,2015,3201159,32026552,EEEFM - ALVARO CASTELO,BREJETUBA,URBANA,Em Atividade,RUA PRAÇA 15 DE DEZEMBRO,100,BELARMINO ULIANA,29630000,(27) - 37331124,ESCOLAALVAROCASTELO@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,890,5186878
4806,2009,3201159,32026846,EEEFM - SAO JORGE,BREJETUBA,URBANA,Em Atividade,RUA NEPHTALY ANTONIO CAETANO,160,SAO JORGE DE OLIVEIRA,29635000,(27) - 37334033,ESCOLASAOJORGE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,892,5186879
4807,2009,3201159,32026846,EEEFM - SAO JORGE,BREJETUBA,URBANA,Em Atividade,RUA NEPHTALY ANTONIO CAETANO,160,SAO JORGE DE OLIVEIRA,29635000,(27) - 37334033,ESCOLASAOJORGE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,892,5186880
4808,2012,3201159,32026846,EEEFM - SAO JORGE,BREJETUBA,URBANA,Em Atividade,RUA NEPHTALY ANTONIO CAETANO,160,SAO JORGE DE OLIVEIRA,29635000,(27) - 37334033,ESCOLASAOJORGE@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,892,5186881
4809,2013,3200102,32027206,EEEFM - JOSE ROBERTO CHRISTO,AFONSO CLAUDIO,URBANA,Em Atividade,RUA ALIPIO VIEIRA DA CUNHA,307,PIRACEMA,29600000,() - ,ESCOLAJOSEROBERTO@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,893,5186882
4810,2010,3204559,32032200,EEEFM - FREDERICO BOLDT,SANTA MARIA DE JETIBA,RURAL,Em Atividade,RUA ARTHUR LEMKE,"",CARAMURU,29645000,(27) - 99540240,ESCOLAFREDERICOBOLDT@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,895,5186883
4811,2014,3204559,32032200,EEEFM - FREDERICO BOLDT,SANTA MARIA DE JETIBA,RURAL,Em Atividade,RUA ARTHUR LEMKE,"",CARAMURU,29645000,(27) - 99540240,ESCOLAFREDERICOBOLDT@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,895,5186884
4812,2015,3204559,32032200,EEEFM - FREDERICO BOLDT,SANTA MARIA DE JETIBA,RURAL,Em Atividade,RUA ARTHUR LEMKE,"",CARAMURU,29645000,(27) - 99540240,ESCOLAFREDERICOBOLDT@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,895,5186885
4813,2015,3204559,32032200,EEEFM - FREDERICO BOLDT,SANTA MARIA DE JETIBA,RURAL,Em Atividade,RUA ARTHUR LEMKE,"",CARAMURU,29645000,(27) - 99540240,ESCOLAFREDERICOBOLDT@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,895,5186886
4814,2013,3203205,32102020,EEEF - PAULO DAMIAO TRISTAO PURINHA,LINHARES,RURAL,Em Atividade,RUA ASSENTAMENTO SEZINO FERNANDES DE JESUS,"",ZONA RURAL,29918410,(27) - 31151168,ESCOLAPAULODAMIAO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,903,5186887
4815,2014,3203205,32102020,EEEF - PAULO DAMIAO TRISTAO PURINHA,LINHARES,RURAL,Em Atividade,RUA ASSENTAMENTO SEZINO FERNANDES DE JESUS,"",ZONA RURAL,29918410,(27) - 31151168,ESCOLAPAULODAMIAO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,903,5186888
4816,2015,3203205,32102020,EEEF - PAULO DAMIAO TRISTAO PURINHA,LINHARES,RURAL,Em Atividade,RUA ASSENTAMENTO SEZINO FERNANDES DE JESUS,"",ZONA RURAL,29918410,(27) - 31151168,ESCOLAPAULODAMIAO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,903,5186889
4817,2015,3203205,32102020,EEEF - PAULO DAMIAO TRISTAO PURINHA,LINHARES,RURAL,Em Atividade,RUA ASSENTAMENTO SEZINO FERNANDES DE JESUS,"",ZONA RURAL,29918410,(27) - 31151168,ESCOLAPAULODAMIAO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,903,5186890
4818,2011,3205002,32134010,EEEFM - VILA NOVA DE COLARES,SERRA,URBANA,Em Atividade,RUA ALFREDO GALENO,"",VILA NOVA DE COLARES,29172835,(27) - 32455657,ESCOLAVILANOVA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,930,5186891
4819,2013,3205002,32134010,EEEFM - VILA NOVA DE COLARES,SERRA,URBANA,Em Atividade,RUA ALFREDO GALENO,"",VILA NOVA DE COLARES,29172835,(27) - 32455657,ESCOLAVILANOVA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,930,5186892
4820,2015,3205002,32134010,EEEFM - VILA NOVA DE COLARES,SERRA,URBANA,Em Atividade,RUA ALFREDO GALENO,"",VILA NOVA DE COLARES,29172835,(27) - 32455657,ESCOLAVILANOVA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,930,5186893
4821,2014,3200102,32080727,EEEM - MATA FRIA,AFONSO CLAUDIO,RURAL,Em Atividade,CORREGO FRANCISCO CORREA,"",MATA FRIA,29600000,() - ,"",ENSINO MÉDIO,3,Estadual,1085,5186894
4822,2015,3205200,32081308,EEEFM - CORA CORALINA,VILA VELHA,URBANA,Em Atividade,RODOVIA BR-101 SUL,"",XURI,29127815,() - ,"",EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,1091,5186895
4823,2015,3205200,32081308,EEEFM - CORA CORALINA,VILA VELHA,URBANA,Em Atividade,RODOVIA BR-101 SUL,"",XURI,29127815,() - ,"",EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,1091,5186896
4824,2013,3203908,32006292,EEEF - PADRE JOSIMO,NOVA VENECIA,RURAL,Em Atividade,RUA ASSENTAMENTO PIP NUCK,"",ZONA RURAL,29830000,() - ,"",ENSINO FUNDAMENTAL(9),8,Estadual,638,5186897
4825,2015,3201209,32052847,EEEFM - PROF PETRONILHA VIDIGAL,CACHOEIRO DE ITAPEMIRIM,URBANA,Em Atividade,RUA BRAZ VIVACQUA,40,CENTRO,29325000,(28) - 35391355,ESCOLAPETRONILHA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,305,5186898
4826,2011,3204104,32073704,EEPEF - MARIA OLINDA DE MENEZES,PINHEIROS,RURAL,Em Atividade,RUA ASSENTAMENTO OLINDA I,"",SAO JOAO DO SOBRADO,29980000,() - ,"",ENSINO FUNDAMENTAL(8),2,Estadual,646,5186899
4827,2012,3204104,32073712,EEEF - SATURNINO RIBEIRO DOS SANTOS,PINHEIROS,RURAL,Em Atividade,RUA ASSENTAMENTO OLINDA II,"",ZONA RURAL,29980000,() - ,"",ENSINO FUNDAMENTAL(9),8,Estadual,647,5186900
4828,2015,3204104,32073712,EEEF - SATURNINO RIBEIRO DOS SANTOS,PINHEIROS,RURAL,Em Atividade,RUA ASSENTAMENTO OLINDA II,"",ZONA RURAL,29980000,() - ,"",EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,647,5186901
4829,2013,3204104,32073712,EEEF - SATURNINO RIBEIRO DOS SANTOS,PINHEIROS,RURAL,Em Atividade,RUA ASSENTAMENTO OLINDA II,"",ZONA RURAL,29980000,() - ,"",EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,647,5186902
4830,2015,3205309,32040067,EEEM - COLÉGIO ESTADUAL DO ESPIRITO SANTO,VITORIA,URBANA,Em Atividade,AVENIDA VITORIA,"",FORTE SAO JOAO,29017023,(27) - 32235995,COLEGIOESTADUAL@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,115,5186903
4831,2014,3205309,32040067,EEEM - COLÉGIO ESTADUAL DO ESPIRITO SANTO,VITORIA,URBANA,Em Atividade,AVENIDA VITORIA,"",FORTE SAO JOAO,29017023,(27) - 32235995,COLEGIOESTADUAL@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,115,5186904
4832,2014,3205309,32040067,EEEM - COLÉGIO ESTADUAL DO ESPIRITO SANTO,VITORIA,URBANA,Em Atividade,AVENIDA VITORIA,"",FORTE SAO JOAO,29017023,(27) - 32235995,COLEGIOESTADUAL@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,115,5186905
4833,2013,3201704,32028059,EEEFM - PROFª ALDY SOARES MERCON VARGAS,CONCEICAO DO CASTELO,URBANA,Em Atividade,PRACA DA MATRIZ,9,CENTRO,29370000,(28) - 35471283,ESCOLAALDY@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,834,5186906
4834,2011,3204807,32058268,EEEFM - MERCES GARCIA VIEIRA,SAO JOSE DO CALCADO,URBANA,Em Atividade,AVENIDA RUI BARBOSA,146,CENTRO,29470000,(28) - 35561249,ESCOLAMERCESGARCIA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,814,5186907
4835,2014,3202256,32011717,EEEFM - PROF. SANTOS PINTO,GOVERNADOR LINDENBERG,URBANA,Em Atividade,RUA JOÃO DALFIOR,226,GOVERNADOR LINDENBERG,29720000,(27) - 37445379,ESCOLASANTOSPINTO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,589,5186908
4836,2014,3202256,32011717,EEEFM - PROF. SANTOS PINTO,GOVERNADOR LINDENBERG,URBANA,Em Atividade,RUA JOÃO DALFIOR,226,GOVERNADOR LINDENBERG,29720000,(27) - 37445379,ESCOLASANTOSPINTO@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,589,5186909
4837,2014,3204955,32033400,EEEFM - FELICIO MELOTTI,SAO ROQUE DO CANAA,RURAL,Em Atividade,VILA AGROVILA DE SANTA JÚLIA,"",SANTA JULIA,29665000,(27) - 99741822,ESCOLAFELICIO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,591,5186910
4838,2009,3203601,32015089,EEEFM - DE MUCURICI,MUCURICI,URBANA,Em Atividade,RUA ROUXINOL,6,PLANALTO,29880000,(27) - 37511207,ESCOLAMUCURICI@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,630,5186911
4839,2012,3203601,32015089,EEEFM - DE MUCURICI,MUCURICI,URBANA,Em Atividade,RUA ROUXINOL,6,PLANALTO,29880000,(27) - 37511207,ESCOLAMUCURICI@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,630,5186912
4840,2014,3203601,32015089,EEEFM - DE MUCURICI,MUCURICI,URBANA,Em Atividade,RUA ROUXINOL,6,PLANALTO,29880000,(27) - 37511207,ESCOLAMUCURICI@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,630,5186913
4841,2011,3203601,32015089,EEEFM - DE MUCURICI,MUCURICI,URBANA,Em Atividade,RUA ROUXINOL,6,PLANALTO,29880000,(27) - 37511207,ESCOLAMUCURICI@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,630,5186914
4842,2014,3205200,32039387,EEEFM - CATHARINA CHEQUER,VILA VELHA,URBANA,Em Atividade,RUA ALECRIM,100,NOVO MEXICO,29104100,(27) - 33997809,ESCOLACATHARINA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,153,5186915
4843,2009,3201308,32034962,EEEF - TIRADENTES,CARIACICA,URBANA,Em Atividade,RUA FERRO E ACO,"",BELA AURORA,29141550,(27) - 33696723,ESCOLATIRADENTES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,196,5186916
4844,2013,3201308,32034962,EEEF - TIRADENTES,CARIACICA,URBANA,Em Atividade,RUA FERRO E ACO,"",BELA AURORA,29141550,(27) - 33696723,ESCOLATIRADENTES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,196,5186917
4845,2013,3201308,32034962,EEEF - TIRADENTES,CARIACICA,URBANA,Em Atividade,RUA FERRO E ACO,"",BELA AURORA,29141550,(27) - 33696723,ESCOLATIRADENTES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,196,5186918
4846,2010,3202900,32031432,EEUEF - BARRA DO SOSSEGO,ITARANA,RURAL,Paralisada,RUA BARRA DO SOSSEGO,"",ZONA RURAL,29620000,() - ,"",ENSINO FUNDAMENTAL(8),2,Estadual,653,5186919
4847,2012,3202900,32031475,EEUEF - FAZENDA FRANZ STHUR,ITARANA,RURAL,Em Atividade,RUA BARRA DE JATIBOCAS,"",ZONA RURAL,29620000,() - ,"",ENSINO FUNDAMENTAL(9),8,Estadual,655,5186920
4848,2010,3202702,32071833,EEPEF - ANTONIO CONSELHEIRO,ITAGUACU,RURAL,Em Atividade,VILA ASSENTAMENTO ITA,"",ZONA RURAL,2969000,() - ,"",ENSINO FUNDAMENTAL(9),8,Estadual,656,5186921
